Sample	Bin	bin.quality.numeric	bin.quality.call	Completeness	Contamination	Strain.heterogeneity	lca_species	lca_level	lca_fraction	best_species	best_level	best_fraction	N50	Size.Mb	Coverage	# contigs (>= 0 bp)	Largest contig	Genes	tRNA	rna.16S	rna.23S	rna.5S	low.quality	med.quality	high.quality.nayfach	high.quality.bowers	# contigs (>= 10000 bp)	# contigs (>= 50000 bp)	# contigs (>= 100000 bp)	# contigs (>= 250000 bp)	# contigs (>= 500000 bp)	# contigs (>= 1000000 bp)	# contigs (>= 2000000 bp)	# contigs (>= 3000000 bp)	Total length (>= 0 bp)	Total length (>= 10000 bp)	Total length (>= 50000 bp)	Total length (>= 100000 bp)	Total length (>= 250000 bp)	Total length (>= 500000 bp)	Total length (>= 1000000 bp)	Total length (>= 2000000 bp)	Total length (>= 3000000 bp)	# contigs	Total length	N75	L50	L75	# N's per 100 kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.
D09-NF-R1	9	35.37	1) low quality	35.37	0	0	Oscillospiraceae bacterium	species	0.996	Oscillospiraceae bacterium	species	0.996	771603	1.33	4.68	6	771603	1157	26	2	2	2	TRUE	FALSE	FALSE	FALSE	5	5	2	2	1	0	0	0	1325833	1320538	1320538	1117453	1117453	771603	0	0	0	6	1325833	345850	1	2	0	o__Clostridiales (UID1212)	172	261	147	152	109	0	0	0	0
D09-NF-R1	93	79.53	2) medium quality	82.88	0.67	0	Oscillospiraceae bacterium	species	0.86	Oscillospiraceae bacterium	species	0.86	48004	2.08	0.95	95	113903	2097	40	1	1	2	TRUE	TRUE	FALSE	FALSE	45	14	2	0	0	0	0	0	2083329	1902473	1014902	224862	0	0	0	0	0	95	2083329	35158	15	28	0	o__Clostridiales (UID1212)	172	263	149	45	217	1	0	0	0
D09-NF-R1	94	99.62	3) high quality Nayfach	99.62	0	0	Bacteroidales	order	0.947	Parabacteroides merdae CL03T12C32	strain	0.647	1032107	4.7	3.58	11	1410223	3948	82	7	6	6	TRUE	TRUE	FALSE	TRUE	11	9	9	5	3	2	0	0	4696472	4696472	4659340	4659340	3827929	3220447	2442330	0	0	11	4696472	314000	2	4	0	o__Bacteroidales (UID2621)	198	427	260	1	426	0	0	0	0
D09-NF-R1	96	59.72	2) medium quality	79.87	4.03	55.56	Clostridium sp. CAG:169	species	0.997	Clostridium sp. CAG:169	species	0.997	79972	1.98	1.32	64	185997	1953	62	4	4	6	TRUE	TRUE	FALSE	FALSE	36	11	5	0	0	0	0	0	1977907	1872088	1164020	736907	0	0	0	0	0	64	1977907	31987	8	19	0	o__Clostridiales (UID1212)	172	263	149	50	204	9	0	0	0
D09-NF-R1	bin.105	17.8	1) low quality	25	1.44	80	Alistipes	genus	0.839	Alistipes finegoldii	species	0.49	38789	0.86	1.04	36	125851	712	17	1	1	1	TRUE	FALSE	FALSE	FALSE	25	4	1	0	0	0	0	0	857641	799242	300259	125851	0	0	0	0	0	36	857641	17449	7	15	0	p__Bacteroidetes (UID2605)	350	314	208	196	113	5	0	0	0
D09-NF-R1	bin.132	-19.44	0) really bad	68.26	17.54	88.46	Blautia	genus	0.909	Blautia sp. CAG:52	species	0.625	124871	2	2.99	34	264475	1867	50	3	3	3	FALSE	FALSE	FALSE	FALSE	28	13	6	2	0	0	0	0	1998432	1954943	1596899	1107012	521712	0	0	0	0	34	1998432	61234	6	12	0	k__Bacteria (UID203)	5449	103	57	21	56	26	0	0	0
D09-NF-R1	bin.55	98.92	3) high quality Nayfach	98.92	0	0	Odoribacter splanchnicus	species	0.991	Odoribacter splanchnicus	species	0.991	122009	4.19	1.63	59	292017	3455	57	4	4	4	TRUE	TRUE	FALSE	TRUE	54	30	16	1	0	0	0	0	4194109	4154822	3457541	2536185	292017	0	0	0	0	59	4194109	62001	12	25	0	k__Bacteria (UID2569)	434	278	186	2	276	0	0	0	0
D09-NF-R1	bin.57_sub	28.82	1) low quality	28.82	0	0	Clostridiales bacterium	species	0.84	Clostridiales bacterium	species	0.84	47941	0.66	1.01	18	120598	748	18	1	2	2	TRUE	FALSE	FALSE	FALSE	15	3	2	0	0	0	0	0	657556	631620	292643	223368	0	0	0	0	0	18	657556	29923	4	9	0	o__Clostridiales (UID1212)	172	257	149	153	104	0	0	0	0
D09-NF-R1	bin.67	63.09	2) medium quality	63.09	0	0	Butyricicoccus	genus	0.758	Butyricicoccus sp. K4410.MGS-46	species	0.494	197368	1.66	1.66	13	365780	1568	46	3	3	3	TRUE	TRUE	FALSE	FALSE	13	9	7	2	0	0	0	0	1664424	1664424	1541384	1362614	704407	0	0	0	0	13	1664424	115370	3	6	0	o__Clostridiales (UID1212)	172	263	149	78	185	0	0	0	0
D09-NF-R1	bin.71	72.15	2) medium quality	75.5	0.67	100	Clostridiales bacterium	species	1	Clostridiales bacterium	species	1	302002	1.79	1.71	6	799337	1632	46	2	2	2	TRUE	TRUE	FALSE	FALSE	6	5	5	3	1	0	0	0	1792231	1792231	1749726	1749726	1399783	799337	0	0	0	6	1792231	298444	2	3	0	o__Clostridiales (UID1212)	172	263	149	53	209	1	0	0	0
D09-NF-R1	bin.75	25.51	1) low quality	28.91	0.68	100	Faecalibacterium prausnitzii SL3/3	strain	0.9	Faecalibacterium prausnitzii SL3/3	strain	0.9	60233	0.74	13.45	16	162573	757	21	0	0	1	TRUE	FALSE	FALSE	FALSE	16	5	1	0	0	0	0	0	742101	742101	466975	162573	0	0	0	0	0	16	742101	33256	4	8	0	o__Clostridiales (UID1212)	172	261	147	171	87	3	0	0	0
D09-NF-R1	bin.83_sub	82.21	2) medium quality	82.21	0	0	Lachnospiraceae bacterium	species	0.832	Lachnospiraceae bacterium	species	0.832	200023	2.74	2.78	19	564038	2423	46	2	2	0	TRUE	TRUE	FALSE	FALSE	16	15	11	2	1	0	0	0	2735162	2715787	2701785	2429927	982504	564038	0	0	0	19	2735162	142037	4	9	0	o__Clostridiales (UID1212)	172	263	149	35	228	0	0	0	0
D09-NF-R1	bin.93	16.67	2) medium quality	62.87	9.24	78.95	Eubacteriales	order	0.742	Clostridium sp. AM30-24	species	0.388	32000	1.84	2.3	71	75955	1889	28	0	0	0	TRUE	TRUE	FALSE	FALSE	60	9	0	0	0	0	0	0	1841933	1767506	531345	0	0	0	0	0	0	71	1841933	21987	19	36	0	o__Clostridiales (UID1226)	155	278	158	98	161	19	0	0	0
D09-NF-R1	maxbin.001_sub	-31.98	0) really bad	99.32	26.26	73.77	Faecalibacterium prausnitzii L2-6	strain	0.905	Faecalibacterium prausnitzii L2-6	strain	0.905	2492480	3.55	16.94	33	2492480	3271	80	8	8	7	FALSE	FALSE	FALSE	FALSE	19	9	3	1	1	1	1	0	3553386	3497161	3251718	2809517	2492480	2492480	2492480	2492480	0	33	3553386	180136	1	2	0	o__Clostridiales (UID1212)	172	261	147	1	199	61	0	0	0
D09-NF-R1	maxbin.008	62.08	2) medium quality	88.93	5.37	33.33	Anaerostipes hadrus	species	0.912	Anaerostipes hadrus	species	0.912	117934	2.7	5.68	52	677389	2601	39	1	1	1	TRUE	TRUE	FALSE	FALSE	33	15	10	1	1	0	0	0	2696764	2641727	2089065	1785359	677389	677389	0	0	0	52	2696764	51804	6	14	0	o__Clostridiales (UID1212)	172	263	149	31	220	12	0	0	0
D09-NF-R1	maxbin.010	49.38	2) medium quality	93.33	8.79	12.5	Bifidobacterium	genus	0.674	Bifidobacterium adolescentis ATCC 15703	strain	0.288	407614	2.39	6.81	21	513709	2013	50	5	4	2	TRUE	TRUE	FALSE	FALSE	12	10	7	4	1	0	0	0	2387997	2349406	2289956	2042755	1682165	513709	0	0	0	21	2387997	127886	3	5	0	f__Bifidobacteriaceae (UID1458)	77	464	220	32	394	37	1	0	0
D09-NF-R1	maxbin.013	10.32	1) low quality	38.82	5.7	20	Eubacteriales	order	0.717	uncultured Blautia sp.	species	0.258	38943	1.43	6.69	56	262290	1433	14	1	1	1	TRUE	FALSE	FALSE	FALSE	32	5	2	1	0	0	0	0	1430103	1326981	610314	364569	262290	0	0	0	0	56	1430103	26113	8	19	0	o__Clostridiales (UID1226)	155	278	158	156	112	10	0	0	0
D09-NF-R1	maxbin.014	-19.62	0) really bad	52.48	14.42	24	Eubacteriales	order	0.669	Blautia sp. BIOML-A1	species	0.16	40470	2.06	5.6	70	215943	2157	36	2	2	2	FALSE	FALSE	FALSE	FALSE	54	8	4	0	0	0	0	0	2056760	1994676	843358	589707	0	0	0	0	0	70	2056760	26210	13	28	0	f__Lachnospiraceae (UID1256)	33	333	171	142	156	29	5	1	0
D09-NF-R1	maxbin.020	83.04	2) medium quality	87.74	0.94	0	Coprobacillus sp. AF21-8LB	species	0.935	Coprobacillus sp. AF21-8LB	species	0.935	857863	2.43	1.98	15	1114721	2486	70	8	8	8	TRUE	TRUE	FALSE	FALSE	7	5	4	2	2	1	0	0	2425277	2397444	2354001	2267991	1972584	1972584	1114721	0	0	15	2425277	857863	2	2	0	k__Bacteria (UID2372)	131	177	106	17	159	1	0	0	0
D09-NF-R1	maxbin.021	56.98	2) medium quality	81.03	4.81	0	Clostridium sp. CAG:354	species	0.954	Clostridium sp. CAG:354	species	0.954	1680429	1.76	1.54	15	1680429	1722	36	2	2	0	TRUE	TRUE	FALSE	FALSE	4	1	1	1	1	1	0	0	1762127	1725324	1680429	1680429	1680429	1680429	1680429	0	0	15	1762127	1680429	1	1	0	o__Clostridiales (UID1212)	172	263	149	36	218	8	1	0	0
D09-NF-R1	maxbin.030	89.94	3) high quality Nayfach	93.29	0.67	0	uncultured Clostridium sp.	species	0.964	uncultured Clostridium sp.	species	0.964	2300244	2.95	1.57	9	2300244	2529	55	4	4	4	TRUE	TRUE	FALSE	TRUE	5	3	2	2	2	1	1	0	2949027	2933678	2902378	2826244	2826244	2826244	2300244	2300244	0	9	2949027	2300244	1	1	0	o__Clostridiales (UID1212)	172	263	149	16	246	1	0	0	0
D09-NF-R1	maxbin.031_sub	84.58	3) high quality Nayfach	94.63	2.01	0	Eubacterium sp. CAG:274	species	0.944	Eubacterium sp. CAG:274	species	0.944	525944	2.25	1.32	23	800496	2066	41	3	3	1	TRUE	TRUE	FALSE	TRUE	10	5	5	4	2	0	0	0	2253491	2198652	2126718	2126718	1916726	1326440	0	0	0	23	2253491	251988	2	4	0	o__Clostridiales (UID1212)	172	263	149	12	248	3	0	0	0
D09-NF-R1	maxbin.035_sub	29.15	0) really bad	96.55	13.48	57.89	Alistipes putredinis	species	0.758	Alistipes putredinis	species	0.758	140001	3.22	2.17	71	468485	3032	60	2	2	2	FALSE	FALSE	FALSE	FALSE	41	19	11	2	0	0	0	0	3218920	3088421	2655528	2116729	781580	0	0	0	0	71	3218920	66893	7	15	0	k__Bacteria (UID203)	5449	104	58	3	82	19	0	0	0
D09-NF-R1	maxbin.036_sub	3.06	1) low quality	16.61	2.71	66.67	Oscillospiraceae	family	0.693	Oscillibacter sp.	species	0.236	26755	0.51	3.51	45	85985	526	14	1	1	1	TRUE	FALSE	FALSE	FALSE	13	3	0	0	0	0	0	0	514926	403153	207479	0	0	0	0	0	0	45	514926	12701	5	12	0	o__Clostridiales (UID1212)	172	263	149	201	58	3	1	0	0
D09-NF-R1	maxbin.048	84.7	2) medium quality	89.15	0.89	0	Oscillospiraceae bacterium	species	0.985	Oscillospiraceae bacterium	species	0.985	202460	2.27	0.64	28	458025	2111	48	1	3	3	TRUE	TRUE	FALSE	FALSE	16	12	8	3	0	0	0	0	2273667	2232437	2139188	1838428	1114596	0	0	0	0	28	2273667	105482	4	7	0	o__Clostridiales (UID1212)	172	257	149	37	218	2	0	0	0
D09-NF-R1	maxbin.049_sub	10.24	0) really bad	73.94	12.74	78.79	Alistipes	genus	0.667	Alistipes finegoldii	species	0.501	63898	2.65	1.24	80	250069	2318	40	1	1	1	FALSE	FALSE	FALSE	FALSE	47	18	5	1	0	0	0	0	2650025	2521651	1715694	887903	250069	0	0	0	0	80	2650025	43486	12	24	0	p__Bacteroidetes (UID2605)	350	314	208	86	195	33	0	0	0
D09-NF-R1	maxbin.061_sub	58.21	2) medium quality	81.41	4.64	57.14	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.674	Unclassified	Unclassified	0.674	51838	2.87	0.46	134	185865	2680	47	0	0	0	TRUE	TRUE	FALSE	FALSE	58	14	7	0	0	0	0	0	2865068	2602466	1462168	973422	0	0	0	0	0	134	2865068	28874	14	33	0	p__Actinobacteria (UID2112)	31	211	124	50	154	7	0	0	0
D09-NF-R1	unbinned	-9528.15	0) really bad	100	1925.63	11.28	Bacteria	superkingdom	0.663	Bacteroides ovatus	species	0.058	47619	114.29	0.79	5834	1327516	0	1544	90	95	66	FALSE	FALSE	FALSE	FALSE	2381	412	149	44	12	2	0	0	114294076	100971407	53981036	36131281	20075084	9065820	2469346	0	0	5834	114294076	21724	477	1368	0	root (UID1)	5656	56	24	0	0	0	0	0	56
