Sample	Bin	bin.quality.numeric	bin.quality.call	Completeness	Contamination	Strain.heterogeneity	lca_species	lca_level	lca_fraction	best_species	best_level	best_fraction	N50	Size.Mb	Coverage	# contigs (>= 0 bp)	Largest contig	Genes	tRNA	rna.16S	rna.23S	rna.5S	low.quality	med.quality	high.quality.nayfach	high.quality.bowers	# contigs (>= 10000 bp)	# contigs (>= 50000 bp)	# contigs (>= 100000 bp)	# contigs (>= 250000 bp)	# contigs (>= 500000 bp)	# contigs (>= 1000000 bp)	# contigs (>= 2000000 bp)	# contigs (>= 3000000 bp)	Total length (>= 0 bp)	Total length (>= 10000 bp)	Total length (>= 50000 bp)	Total length (>= 100000 bp)	Total length (>= 250000 bp)	Total length (>= 500000 bp)	Total length (>= 1000000 bp)	Total length (>= 2000000 bp)	Total length (>= 3000000 bp)	# contigs	Total length	N75	L50	L75	# N's per 100 kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.
D04-NF-R1	124	78.91	2) medium quality	78.91	0	0	Faecalibacterium prausnitzii	species	0.779	Faecalibacterium prausnitzii L2-6	strain	0.481	49858	1.99	0.35	76	105767	1850	55	1	1	4	TRUE	TRUE	FALSE	FALSE	51	13	2	0	0	0	0	0	1992068	1915387	951147	209584	0	0	0	0	0	76	1992068	26846	14	28	0	o__Clostridiales (UID1212)	172	261	147	54	207	0	0	0	0
D04-NF-R1	126	97.65	3) high quality Nayfach	100	0.47	100	Catenibacterium sp.	species	1	Catenibacterium sp.	species	1	1282016	2.53	0.54	3	1282016	2401	76	10	10	10	TRUE	TRUE	FALSE	TRUE	3	3	3	2	2	2	0	0	2533139	2533139	2533139	2533139	2421139	2421139	2421139	0	0	3	2533139	1139123	1	2	0	k__Bacteria (UID2372)	131	177	106	0	176	1	0	0	0
D04-NF-R1	129	19.4	0) really bad	75.35	11.19	48.15	Eubacteriales	order	0.662	uncultured Eubacteriales bacterium	species	0.412	38138	3.19	0.46	129	94000	3593	54	7	7	8	FALSE	FALSE	FALSE	FALSE	91	14	0	0	0	0	0	0	3189148	2964840	895363	0	0	0	0	0	0	129	3189148	23911	31	56	0	o__Clostridiales (UID1120)	304	250	143	45	184	18	3	0	0
D04-NF-R1	13_sub	-4.76	0) really bad	85.74	18.1	29.17	Firmicutes	phylum	0.723	Clostridiales bacterium	species	0.539	40612	2.85	0.53	103	127772	3215	53	2	3	4	FALSE	FALSE	FALSE	FALSE	75	15	2	0	0	0	0	0	2851513	2704072	1144237	253701	0	0	0	0	0	103	2851513	25072	22	43	0	k__Bacteria (UID203)	5449	104	58	12	70	21	1	0	0
D04-NF-R1	131	89.22	3) high quality Nayfach	97.47	1.65	0	Clostridium sp. AF32-12BH	species	0.81	Clostridium sp. AF32-12BH	species	0.81	2356787	3.34	0.8	13	2356787	3054	64	5	5	5	TRUE	TRUE	FALSE	TRUE	10	6	5	2	1	1	1	0	3343925	3333185	3186718	3095219	2616758	2356787	2356787	2356787	0	13	3343925	259971	1	2	0	o__Clostridiales (UID1226)	155	278	158	10	262	6	0	0	0
D04-NF-R1	134	58.58	2) medium quality	61.93	0.67	0	Butyricicoccus	genus	0.788	Butyricicoccus sp. K4410.MGS-46	species	0.426	37935	1.65	0.32	75	95581	1671	45	1	2	3	TRUE	TRUE	FALSE	FALSE	45	8	0	0	0	0	0	0	1650895	1501290	523832	0	0	0	0	0	0	75	1650895	22523	15	29	0	o__Clostridiales (UID1212)	172	263	149	95	167	1	0	0	0
D04-NF-R1	137	100	3) high quality Nayfach	100	0	0	uncultured Ruminococcus sp.	species	0.947	uncultured Ruminococcus sp.	species	0.947	428040	3.4	1.38	14	842481	2916	54	2	3	3	TRUE	TRUE	FALSE	TRUE	11	9	9	5	2	0	0	0	3401922	3376461	3337807	3337807	2767292	1507506	0	0	0	14	3401922	407731	3	5	0	o__Clostridiales (UID1226)	155	278	158	0	278	0	0	0	0
D04-NF-R1	140	1.56	0) really bad	88.81	17.45	0	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.8	Unclassified	Unclassified	0.8	115950	3.07	0.45	72	287784	2908	61	2	2	4	FALSE	FALSE	FALSE	FALSE	46	17	9	2	0	0	0	0	3072097	2965927	2135459	1621787	557707	0	0	0	0	72	3072097	42489	9	21	0	o__Clostridiales (UID1212)	172	263	149	21	207	31	4	0	0
D04-NF-R1	142	75.53	2) medium quality	97.28	4.35	45.45	Roseburia	genus	0.781	Roseburia faecis	species	0.575	240731	3.23	3.45	22	447006	3102	46	2	2	0	TRUE	TRUE	FALSE	FALSE	20	16	12	4	0	0	0	0	3230866	3220728	3098069	2823468	1392654	0	0	0	0	22	3230866	171040	5	10	0	f__Lachnospiraceae (UID1286)	57	420	207	7	402	11	0	0	0
D04-NF-R1	144	88.37	2) medium quality	88.37	0	0	Oscillibacter sp.	species	0.806	Oscillibacter sp.	species	0.806	1727658	2.14	0.96	3	1727658	1986	62	4	4	5	TRUE	TRUE	FALSE	FALSE	3	3	3	2	1	1	0	0	2143447	2143447	2143447	2143447	2026923	1727658	1727658	0	0	3	2143447	1727658	1	1	0	o__Clostridiales (UID1212)	172	263	149	21	242	0	0	0	0
D04-NF-R1	145	87.12	3) high quality Nayfach	90.47	0.67	0	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.78	Unclassified	Unclassified	0.78	99978	2.36	0.76	45	812711	2202	67	4	4	5	TRUE	TRUE	FALSE	TRUE	31	12	3	1	1	0	0	0	2355252	2292136	1760570	1117163	812711	812711	0	0	0	45	2355252	47994	4	13	0	o__Clostridiales (UID1212)	172	263	149	21	241	1	0	0	0
D04-NF-R1	157	25.82	1) low quality	25.82	0	0	Prevotellaceae bacterium UBA1626	species	0.822	Prevotellaceae bacterium UBA1626	species	0.44	25132	0.7	0.43	43	67771	877	17	1	1	1	TRUE	FALSE	FALSE	FALSE	25	1	0	0	0	0	0	0	696128	613895	67771	0	0	0	0	0	0	43	696128	16201	9	18	0	o__Bacteroidales (UID2657)	160	492	269	338	154	0	0	0	0
D04-NF-R1	159	95.98	3) high quality Nayfach	99.33	0.67	100	Coprococcus sp. AF38-1	species	1	Coprococcus sp. AF38-1	species	1	3305366	3.31	16.38	1	3305366	2925	0	5	5	0	TRUE	TRUE	TRUE	FALSE	1	1	1	1	1	1	1	1	3305366	3305366	3305366	3305366	3305366	3305366	3305366	3305366	3305366	1	3305366	3305366	1	1	0	o__Clostridiales (UID1212)	172	263	149	1	260	2	0	0	0
D04-NF-R1	16	92.91	3) high quality Nayfach	98.96	1.21	0	Roseburia	genus	1	Roseburia sp.	species	0.653	258822	3.47	2.29	14	932026	3164	54	2	2	2	TRUE	TRUE	FALSE	TRUE	13	13	12	5	1	0	0	0	3468388	3466800	3466800	3384601	2133283	932026	0	0	0	14	3468388	199385	4	8	0	f__Lachnospiraceae (UID1286)	57	420	207	5	412	3	0	0	0
D04-NF-R1	19	40.69	1) low quality	44.44	0.75	0	Veillonellaceae bacterium	species	0.938	Veillonellaceae bacterium	species	0.938	27998	1.28	0.25	90	60454	1427	19	1	1	1	TRUE	FALSE	FALSE	FALSE	40	3	0	0	0	0	0	0	1281642	1106807	176571	0	0	0	0	0	0	90	1281642	17969	16	30	0	o__Selenomonadales (UID1024)	64	334	167	176	156	2	0	0	0
D04-NF-R1	2	86.37	2) medium quality	97.47	2.22	0	uncultured Lachnospira sp.	species	0.987	uncultured Lachnospira sp.	species	0.987	336021	3.94	0.75	17	941128	3280	62	7	7	0	TRUE	TRUE	FALSE	FALSE	16	13	12	6	1	0	0	0	3944521	3941425	3847945	3789962	2841345	941128	0	0	0	17	3944521	206073	4	7	0	o__Clostridiales (UID1226)	155	278	158	6	269	2	1	0	0
D04-NF-R1	23_sub	94.01	3) high quality Nayfach	97.41	0.68	100	Faecalibacterium prausnitzii L2-6	strain	0.999	Faecalibacterium prausnitzii L2-6	strain	0.999	107348	2.19	2.18	29	220078	1949	59	5	5	5	TRUE	TRUE	FALSE	TRUE	27	16	8	0	0	0	0	0	2189307	2179608	1826059	1189044	0	0	0	0	0	29	2189307	71274	8	14	0	o__Clostridiales (UID1212)	172	261	147	8	252	1	0	0	0
D04-NF-R1	29_sub	-0.01	1) low quality	11.24	2.25	0	Firmicutes	phylum	0.678	Ruminococcus sp. 37_24	species	0.215	45983	1	0.26	46	215350	1206	21	0	0	0	TRUE	FALSE	FALSE	FALSE	24	4	1	0	0	0	0	0	1002447	911757	412394	215350	0	0	0	0	0	46	1002447	24120	6	14	0	k__Bacteria (UID2329)	174	149	89	107	39	3	0	0	0
D04-NF-R1	32	98.66	2) medium quality	98.66	0	0	Eubacterium sp.	species	1	Eubacterium sp.	species	1	1860616	2.95	2.15	3	1860616	2675	52	5	5	0	TRUE	TRUE	FALSE	FALSE	3	3	3	3	2	1	0	0	2953369	2953369	2953369	2953369	2953369	2464808	1860616	0	0	3	2953369	604192	1	2	0	o__Clostridiales (UID1212)	172	263	149	3	260	0	0	0	0
D04-NF-R1	34	81.11	3) high quality Nayfach	94.56	2.69	0	uncultured Eubacteriales bacterium	species	0.867	uncultured Eubacteriales bacterium	species	0.867	141934	3.13	0.43	39	251885	2988	54	2	2	2	TRUE	TRUE	FALSE	TRUE	31	25	13	1	0	0	0	0	3130599	3103705	2901886	2112454	251885	0	0	0	0	39	3130599	77964	9	16	0	c__Clostridia (UID1118)	387	223	124	10	209	4	0	0	0
D04-NF-R1	37	-184.61	0) really bad	86.54	54.23	48.55	Alistipes	genus	0.747	Alistipes senegalensis	species	0.62	38624	5.11	0.42	224	166000	5064	59	2	3	3	FALSE	FALSE	FALSE	FALSE	143	20	3	0	0	0	0	0	5110733	4681698	1596549	447924	0	0	0	0	0	224	5110733	20989	42	86	0	p__Bacteroidetes (UID2605)	350	314	208	33	155	104	21	1	0
D04-NF-R1	42	99.33	2) medium quality	99.33	0	0	Butyrivibrio crossotus	species	1	Butyrivibrio crossotus	species	1	2304323	2.3	2.68	1	2304323	2179	0	4	4	4	TRUE	TRUE	FALSE	FALSE	1	1	1	1	1	1	1	0	2304323	2304323	2304323	2304323	2304323	2304323	2304323	2304323	0	1	2304323	2304323	1	1	0	o__Clostridiales (UID1212)	172	263	149	1	262	0	0	0	0
D04-NF-R1	45_sub	35.42	0) really bad	99.42	12.8	60.34	Eubacteriales	order	0.834	Clostridiaceae bacterium	species	0.345	355900	4.51	1.84	31	628348	4147	61	5	5	0	FALSE	FALSE	FALSE	FALSE	26	19	12	7	1	0	0	0	4510569	4486707	4298529	3821950	2922983	628348	0	0	0	31	4510569	227930	5	9	0	f__Lachnospiraceae (UID1286)	57	420	207	2	362	55	1	0	0
D04-NF-R1	47_sub	49.52	2) medium quality	59.77	2.05	66.67	Ruminococcus	genus	0.697	Ruminococcus sp.	species	0.474	35212	1.84	0.26	121	72657	2847	28	2	2	2	TRUE	TRUE	FALSE	FALSE	51	5	0	0	0	0	0	0	1835904	1556405	319440	0	0	0	0	0	0	121	1835904	18001	20	38	0	o__Clostridiales (UID1212)	172	260	146	96	161	3	0	0	0
D04-NF-R1	48	94.59	3) high quality Nayfach	98.14	0.71	0	Prevotella sp.	species	1	Prevotella sp.	species	1	857299	3.35	1.43	10	923794	2913	53	3	4	4	TRUE	TRUE	FALSE	TRUE	10	10	6	4	3	0	0	0	3346135	3346135	3346135	3034280	2662081	2345706	0	0	0	10	3346135	316375	2	4	0	g__Prevotella (UID2721)	65	530	280	7	521	2	0	0	0
D04-NF-R1	52_sub	-431.9	0) really bad	96.55	105.69	52.1	Clostridiales bacterium UBA5901	species	0.781	Unclassified	Unclassified	0.592	63773	6.65	0.65	235	384000	6844	105	2	2	4	FALSE	FALSE	FALSE	FALSE	128	35	14	2	0	0	0	0	6645200	6089298	3909304	2489510	657878	0	0	0	0	235	6645200	28820	25	64	0	k__Bacteria (UID203)	5449	104	58	2	46	36	15	3	2
D04-NF-R1	53	100	4) high quality Bowers	100	0	0	Bifidobacterium adolescentis ATCC 15703	strain	0.996	Bifidobacterium adolescentis ATCC 15703	strain	0.996	2162556	2.17	5.38	2	2162556	1743	56	4	4	5	TRUE	TRUE	TRUE	TRUE	1	1	1	1	1	1	1	0	2171749	2162556	2162556	2162556	2162556	2162556	2162556	2162556	0	2	2171749	2162556	1	1	0	f__Bifidobacteriaceae (UID1458)	77	464	220	0	464	0	0	0	0
D04-NF-R1	56	-134.57	0) really bad	84.33	43.78	14.29	Atopobiaceae	family	0.848	Olsenella sp. GAM18	species	0.496	39711	2.92	0.24	202	161773	2855	59	1	1	1	FALSE	FALSE	FALSE	FALSE	65	13	1	0	0	0	0	0	2916143	2411214	1071351	161773	0	0	0	0	0	202	2916143	17766	22	48	0	k__Bacteria (UID203)	5449	104	58	10	51	40	3	0	0
D04-NF-R1	58	75.52	2) medium quality	85.57	2.01	0	Eubacteriales	order	0.732	Clostridiales bacterium UBA738	species	0.449	124591	2.36	0.54	31	332084	2289	44	3	2	2	TRUE	TRUE	FALSE	FALSE	24	14	9	2	0	0	0	0	2357376	2312274	2006187	1624076	610084	0	0	0	0	31	2357376	84354	6	11	0	o__Clostridiales (UID1212)	172	263	149	28	232	3	0	0	0
D04-NF-R1	59	85.23	2) medium quality	85.23	0	0	Oscillospiraceae bacterium	species	0.676	Oscillospiraceae bacterium	species	0.676	63918	2.29	0.32	71	141566	2308	37	1	2	1	TRUE	TRUE	FALSE	FALSE	44	16	6	0	0	0	0	0	2294759	2189019	1419685	718949	0	0	0	0	0	71	2294759	33929	12	24	0	o__Clostridiales (UID1212)	172	263	149	30	233	0	0	0	0
D04-NF-R1	68	86.59	3) high quality Nayfach	93.29	1.34	0	Anaerostipes hadrus	species	0.917	Anaerostipes hadrus	species	0.917	349386	2.45	0.47	34	641800	2357	69	6	6	6	TRUE	TRUE	FALSE	TRUE	20	11	5	3	1	0	0	0	2447525	2366469	2113001	1668464	1408860	641800	0	0	0	34	2447525	87034	3	7	0	o__Clostridiales (UID1212)	172	263	149	16	245	2	0	0	0
D04-NF-R1	71	29.27	1) low quality	36.07	1.36	0	Eubacteriales	order	0.724	Oscillospiraceae bacterium	species	0.447	31920	1.36	0.24	107	59638	1383	16	0	0	0	TRUE	FALSE	FALSE	FALSE	40	2	0	0	0	0	0	0	1360570	1168041	113592	0	0	0	0	0	0	107	1360570	18993	17	31	0	o__Clostridiales (UID1212)	172	263	149	147	113	3	0	0	0
D04-NF-R1	72	92.63	3) high quality Nayfach	99.33	1.34	0	Coprococcus catus	species	1	Coprococcus catus	species	1	1246339	3.47	1.3	4	1381406	3171	61	8	8	2	TRUE	TRUE	FALSE	TRUE	4	4	4	4	3	2	0	0	3465846	3465846	3465846	3465846	3465846	3212296	2627745	0	0	4	3465846	1246339	2	2	0	o__Clostridiales (UID1212)	172	263	149	1	260	2	0	0	0
D04-NF-R1	79_sub	52.23	2) medium quality	77.18	4.99	0	Anaerobutyricum hallii	species	0.887	Anaerobutyricum hallii	species	0.887	2221983	3.4	0.43	15	2221983	3055	58	6	6	6	TRUE	TRUE	FALSE	FALSE	10	7	5	3	1	1	1	0	3403719	3394000	3352690	3187042	2891816	2221983	2221983	2221983	0	15	3403719	366029	1	2	0	o__Clostridiales (UID1212)	172	263	149	51	198	12	0	2	0
D04-NF-R1	84_sub	-560.34	0) really bad	95.36	131.14	52.55	Bacteroides	genus	0.702	Bacteroides ovatus	species	0.32	37018	13.23	0.41	581	139977	13807	150	11	6	11	FALSE	FALSE	FALSE	FALSE	376	52	5	0	0	0	0	0	13232684	12126245	3799319	599448	0	0	0	0	0	581	13232684	21939	118	231	0	g__Bacteroides (UID2691)	33	839	309	25	174	312	243	70	15
D04-NF-R1	89	75.6	2) medium quality	78.95	0.67	0	Firmicutes bacterium CAG:114	species	1	Firmicutes bacterium CAG:114	species	1	68002	2.01	0.24	63	152372	2000	42	1	1	1	TRUE	TRUE	FALSE	FALSE	36	15	5	0	0	0	0	0	2011213	1910008	1294957	580256	0	0	0	0	0	63	2011213	43614	11	20	0	o__Clostridiales (UID1212)	172	257	149	45	211	1	0	0	0
D04-NF-R1	91	68.95	2) medium quality	91.05	4.42	5	Lachnospiraceae	family	0.881	Roseburia sp. AM59-24XD	species	0.589	43980	2.96	0.42	117	155928	2869	31	0	0	0	TRUE	TRUE	FALSE	FALSE	77	17	3	0	0	0	0	0	2955690	2758654	1340941	418771	0	0	0	0	0	117	2955690	23985	20	43	0	o__Clostridiales (UID1212)	172	263	149	23	224	14	2	0	0
D04-NF-R1	93_sub	16.32	1) low quality	20.92	0.92	0	Bifidobacterium	genus	0.693	Bifidobacterium bifidum BGN4	strain	0.287	28294	0.85	0.21	51	73742	809	13	0	0	2	TRUE	FALSE	FALSE	FALSE	27	3	0	0	0	0	0	0	848191	714572	181472	0	0	0	0	0	0	51	848191	13942	10	21	0	f__Bifidobacteriaceae (UID1462)	65	476	217	342	132	2	0	0	0
D04-NF-R1	bin.100	88.72	2) medium quality	88.72	0	0	Dorea formicigenerans 4_6_53AFAA	strain	0.824	Dorea formicigenerans 4_6_53AFAA	strain	0.824	59898	2.1	0.35	54	187741	2077	39	2	2	2	TRUE	TRUE	FALSE	FALSE	44	10	4	0	0	0	0	0	2103125	2044301	1104479	640991	0	0	0	0	0	54	2103125	37934	10	21	0	f__Lachnospiraceae (UID1256)	33	333	171	39	294	0	0	0	0
D04-NF-R1	bin.105	21.88	0) really bad	78.08	11.24	27.59	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.816	Unclassified	Unclassified	0.816	38716	2.03	0.62	68	125749	2229	32	1	1	2	FALSE	FALSE	FALSE	FALSE	55	10	1	0	0	0	0	0	2033895	1935031	767305	125749	0	0	0	0	0	68	2033895	25779	16	33	0	o__Clostridiales (UID1212)	172	263	149	45	193	23	2	0	0
D04-NF-R1	bin.106	47.5	1) low quality	47.5	0	0	Clostridiaceae	family	0.661	Clostridium sp. TM06-18	species	0.271	23694	1.41	0.48	74	55975	1597	35	1	1	1	TRUE	FALSE	FALSE	FALSE	52	1	0	0	0	0	0	0	1411087	1267350	55975	0	0	0	0	0	0	74	1411087	16589	19	37	0	o__Clostridiales (UID1226)	155	278	158	137	141	0	0	0	0
D04-NF-R1	bin.111	95.9	3) high quality Nayfach	97.1	0.24	0	[Eubacterium] rectale M104/1	strain	0.677	[Eubacterium] rectale M104/1	strain	0.677	1976667	3.06	9.76	3	1976667	2819	55	3	3	0	TRUE	TRUE	TRUE	FALSE	3	3	2	2	2	1	0	0	3064331	3064331	3064331	2967709	2967709	2967709	1976667	0	0	3	3064331	991042	1	2	0	f__Lachnospiraceae (UID1286)	57	420	207	19	400	1	0	0	0
D04-NF-R1	bin.113	9.19	0) really bad	72.14	12.59	82.86	Faecalibacterium	genus	0.665	Faecalibacterium prausnitzii L2-6	strain	0.362	108133	2.27	1.54	42	207663	2113	70	6	6	6	FALSE	FALSE	FALSE	FALSE	38	14	8	0	0	0	0	0	2270006	2249946	1651003	1172466	0	0	0	0	0	42	2270006	45856	8	16	0	o__Clostridiales (UID1212)	172	261	147	67	167	23	4	0	0
D04-NF-R1	bin.119	66.74	2) medium quality	86.04	3.86	30.77	Roseburia inulinivorans	species	0.87	Roseburia inulinivorans	species	0.87	155191	3.67	2.28	40	421493	3705	71	5	5	0	TRUE	TRUE	FALSE	FALSE	38	18	13	3	0	0	0	0	3673530	3657930	3097866	2733387	1144347	0	0	0	0	40	3673530	89813	7	14	0	f__Lachnospiraceae (UID1286)	57	420	207	52	355	13	0	0	0
D04-NF-R1	bin.124	56.43	2) medium quality	60.48	0.81	0	Collinsella	genus	0.719	Collinsella sp. AM18-10	species	0.208	105958	1.51	0.8	15	259001	1308	37	3	3	3	TRUE	TRUE	FALSE	FALSE	15	13	6	1	0	0	0	0	1507764	1507764	1465704	958408	259001	0	0	0	0	15	1507764	89901	5	8	0	p__Actinobacteria (UID2112)	31	211	124	71	139	1	0	0	0
D04-NF-R1	bin.129	-12.44	0) really bad	68.11	16.11	12.2	Clostridium sp. CAG:492	species	0.816	Clostridium sp. CAG:492	species	0.816	69422	1.75	0.22	38	193733	1942	42	0	2	2	FALSE	FALSE	FALSE	FALSE	33	12	4	0	0	0	0	0	1745262	1705325	1133617	604164	0	0	0	0	0	38	1745262	37038	8	17	0	o__Clostridiales (UID1212)	172	263	149	83	148	31	0	0	1
D04-NF-R1	bin.142	90.83	2) medium quality	99.03	1.64	28.57	Roseburia sp.	species	0.895	Roseburia sp.	species	0.895	1752184	3.33	1.02	6	1752184	3038	67	5	5	0	TRUE	TRUE	FALSE	FALSE	5	4	4	2	2	2	0	0	3334138	3329083	3309160	3309160	2985307	2985307	2985307	0	0	6	3334138	1233123	1	2	0	f__Lachnospiraceae (UID1286)	57	420	207	2	411	7	0	0	0
D04-NF-R1	bin.144_sub	-63.43	0) really bad	68.12	26.31	51.61	Blautia obeum	species	0.689	Blautia obeum	species	0.689	52614	3.19	0.54	96	155626	3626	49	3	3	3	FALSE	FALSE	FALSE	FALSE	69	23	4	0	0	0	0	0	3187358	3019207	1798055	541728	0	0	0	0	0	96	3187358	30714	20	39	0	o__Clostridiales (UID1226)	155	278	158	78	156	38	4	2	0
D04-NF-R1	bin.147	12.35	1) low quality	12.45	0.02	0	Bacteroides	genus	0.951	Bacteroides eggerthii DSM 20697	strain	0.558	42320	0.34	0.51	10	53281	502	6	0	0	0	TRUE	FALSE	FALSE	FALSE	8	2	0	0	0	0	0	0	337158	322437	105878	0	0	0	0	0	0	10	337158	35716	4	6	0	o__Bacteroidales (UID2657)	160	492	269	378	113	1	0	0	0
D04-NF-R1	bin.15_sub	10.13	1) low quality	10.13	0	0	Lachnospiraceae bacterium	species	0.766	Lachnospiraceae bacterium	species	0.766	112575	0.35	1.87	5	114433	316	14	1	1	1	TRUE	FALSE	FALSE	FALSE	5	3	2	0	0	0	0	0	354276	354276	298290	227008	0	0	0	0	0	5	354276	71282	2	3	0	o__Clostridiales (UID1226)	155	278	158	224	54	0	0	0	0
D04-NF-R1	bin.150	45.05	1) low quality	45.6	0.11	100	Clostridium sp. CAG:12237_41	species	0.7	Clostridium sp. CAG:12237_41	species	0.7	33992	1.82	0.35	78	79957	2142	31	0	0	0	TRUE	FALSE	FALSE	FALSE	55	5	0	0	0	0	0	0	1823781	1675300	310181	0	0	0	0	0	0	78	1823781	20299	20	37	0	o__Clostridiales (UID1212)	172	263	149	112	150	1	0	0	0
